, With the edge of a coin,fade With the edge of a coin,00:00.000,00:01.000,00:00.000,,,
277,,"Crossfade to ""Lost on the road, don’t""",00:00.000,00:01.000,00:00.000,,,
,,"Lost on the road, don’t",00:00.000,00:00.000,00:00.000,,,
, With the edge of a coin,fade and stop With the edge of a coin,00:00.000,00:01.000,00:00.000,,,
," ""Lost on the road, don’t""","fade ""Lost on the road, don’t""",00:00.000,00:01.000,00:00.000,,,
AF.6,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/cr_boycottgrapes_bookscan_113.jpg,VIDEO: Battle gives way to success (???),00:00.000,00:00.000,00:00.000,auto-continue,,PG 81
,"AF.5 VIDEO: Teamsters, Arrests, Bloody Picketers",FADE OUT: Previous,00:00.000,00:01.500,00:00.000,auto-continue,,
,AF.6 VIDEO: Battle gives way to success (???),FADE IN: Current,00:00.000,00:01.500,00:00.000,,,
AF.7,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AF.7 El cortito no mas FINAL.jpg,"VIDEO: ""El Cortito, No Mas!""",00:00.000,00:00.000,00:00.000,auto-continue,,PG 82
,AF.6 VIDEO: Battle gives way to success (???),FADE OUT: Previous,00:00.000,00:01.500,00:00.000,auto-continue,,
,"AF.7 VIDEO: ""El Cortito, No Mas!""",FADE IN: Current,00:00.000,00:01.500,00:00.000,,,
278,,Crossfade to Don’t blame me for everything that happens,00:00.000,00:01.000,00:00.000,,,
,,Don’t blame me for everything that happens,00:00.000,00:00.000,00:00.000,,,
," ""Lost on the road, don’t""","fade and stop ""Lost on the road, don’t""",00:00.000,00:01.000,00:00.000,,,
, Don’t blame me for everything that happens,fade Don’t blame me for everything that happens,00:00.000,00:01.000,00:00.000,,,
279,,Crossfade to My heart is smoldering,00:00.000,00:01.000,00:00.000,,,
,,My heart is smoldering,00:00.000,00:00.000,00:00.000,,,
, Don’t blame me for everything that happens,fade and stop Don’t blame me for everything that happens,00:00.000,00:01.000,00:00.000,,,
, My heart is smoldering,fade My heart is smoldering,00:00.000,00:01.000,00:00.000,,,
AF.10,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AF.10 Boycott Over Headline.jpg,"VIDEO: ""UFW 100,000 Strong""",00:00.000,00:00.000,00:00.000,auto-continue,,PG 82
,"AF.7 VIDEO: ""El Cortito, No Mas!""",FADE OUT: Previous,00:00.000,00:01.500,00:00.000,auto-continue,,
,"AF.10 VIDEO: ""UFW 100,000 Strong""",FADE IN: Current,00:00.000,00:01.500,00:00.000,,,
280,,Crossfade to With the edge of a coin,00:00.000,00:01.000,00:00.000,,,
,,With the edge of a coin,00:00.000,00:00.000,00:00.000,,,
, My heart is smoldering,fade and stop My heart is smoldering,00:00.000,00:01.000,00:00.000,,,
, With the edge of a coin,fade With the edge of a coin,00:00.000,00:01.000,00:00.000,,,
281,,"Crossfade to ""Lost on the road, don’t""",00:00.000,00:01.000,00:00.000,,,
,,"Lost on the road, don’t",00:00.000,00:00.000,00:00.000,,,
, With the edge of a coin,fade and stop With the edge of a coin,00:00.000,00:01.000,00:00.000,,,
," ""Lost on the road, don’t""","fade ""Lost on the road, don’t""",00:00.000,00:01.000,00:00.000,,,
,"AF.10 VIDEO: ""UFW 100,000 Strong""",FADE OUT: Previous,00:00.000,00:01.500,00:00.000,auto-continue,,
282,,Crossfade to Don’t blame me for everything that happens,00:00.000,00:01.000,00:00.000,,,
,,Don’t blame me for everything that happens,00:00.000,00:00.000,00:00.000,,,
," ""Lost on the road, don’t""","fade and stop ""Lost on the road, don’t""",00:00.000,00:01.000,00:00.000,,,
, Don’t blame me for everything that happens,fade Don’t blame me for everything that happens,00:00.000,00:01.000,00:00.000,,,
, Don’t blame me for everything that happens,fade and stop Don’t blame me for everything that happens,00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/84/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/choir #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/choir,00:00.000,00:00.000,00:00.000,auto-continue,,
AF.14,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/_UFW Flag FINAL 4.jpg,VIDEO: UFW Flag,00:00.000,00:00.000,00:00.000,auto-continue,,PG 84
,AE.1 UFW Flag NO LOGO.jpg,FADE OUT: Red,00:00.000,00:03.000,00:00.000,auto-continue,,
, _C&R Matte FINAL.png,FADE OUT: Matte,00:00.000,00:03.000,00:00.000,auto-continue,,
,AF.14 VIDEO: UFW Flag,FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
AF.11,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AF.11 Brown Carter Comp.jpg,VIDEO: Young Jerry Brown & Jimmy Carter,00:00.000,00:00.000,00:00.000,auto-continue,,PG 83
,AF.14 VIDEO: UFW Flag,fade VIDEO: UFW Flag,00:00.000,00:03.000,00:00.000,auto-continue,,
,AF.11 VIDEO: Young Jerry Brown & Jimmy Carter,FADE IN: Current,00:00.000,00:01.500,00:00.000,,,
AF.12,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AF.12 Reagan and Deuk FINAL.jpg,VIDEO: Ronald Reagan & George Deukmejian,00:00.000,00:00.000,00:00.000,auto-continue,,PG 84
,AF.11 VIDEO: Young Jerry Brown & Jimmy Carter,FADE OUT: Previous,00:00.000,00:01.500,00:00.000,auto-continue,,
,AF.12 VIDEO: Ronald Reagan & George Deukmejian,FADE IN: Current,00:00.000,00:01.500,00:00.000,,,
,AF.12 VIDEO: Ronald Reagan & George Deukmejian,FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
,AF.14 VIDEO: UFW Flag,fade and stop VIDEO: UFW Flag,00:00.000,00:03.000,00:00.000,auto-continue,,
,,/eos/cue/85/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/dolores,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/dolores #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/86/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/87/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/88/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/helen,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/helen #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/88.1/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/89/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/dolores #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/dolores,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/helen #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/helen,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/charles,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/charles #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/90/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/fog,00:00.000,00:00.000,00:00.000,auto-continue,,
AG,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/-AG_sprayingOffStage.wav,"SFX: Spraying Sound, Offstage",00:00.000,00:18.382,00:00.000,auto-continue,,PG 86
,,/mix/charles #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/charles,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/naylor,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/naylor #v#,00:00.000,00:00.500,00:00.000,,,
,,/unmute/sherrif,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/sherrif #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/90.1/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/sherrif #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/sherrif,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
AI,AF.14 VIDEO: UFW Flag,FADE OUT: Previous,00:00.000,00:05.000,00:00.000,,,
283,,Crossfade to Migra! In the mountains and the hills,00:00.000,00:01.000,00:00.000,,,
,,Migra! In the mountains and the hills,00:00.000,00:00.000,00:00.000,,,
, Migra! In the mountains and the hills,fade Migra! In the mountains and the hills,00:00.000,00:01.000,00:00.000,,,
284,,Crossfade to Minutemen looking for fear ready to shoot you,00:00.000,00:01.000,00:00.000,,,
,,Minutemen looking for fear ready to shoot you,00:00.000,00:00.000,00:00.000,,,
, Migra! In the mountains and the hills,fade and stop Migra! In the mountains and the hills,00:00.000,00:01.000,00:00.000,,,
, Minutemen looking for fear ready to shoot you,fade Minutemen looking for fear ready to shoot you,00:00.000,00:01.000,00:00.000,,,
285,,Crossfade to Migra! They want to find someone,00:00.000,00:01.000,00:00.000,,,
,,Migra! They want to find someone,00:00.000,00:00.000,00:00.000,,,
, Minutemen looking for fear ready to shoot you,fade and stop Minutemen looking for fear ready to shoot you,00:00.000,00:01.000,00:00.000,,,
, Migra! They want to find someone,fade Migra! They want to find someone,00:00.000,00:01.000,00:00.000,,,
286,,Crossfade to To give them an American bullet to retaliate,00:00.000,00:01.000,00:00.000,,,
,,To give them an American bullet to retaliate,00:00.000,00:00.000,00:00.000,,,
, Migra! They want to find someone,fade and stop Migra! They want to find someone,00:00.000,00:01.000,00:00.000,,,
, To give them an American bullet to retaliate,fade To give them an American bullet to retaliate,00:00.000,00:01.000,00:00.000,,,
AI.1,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AI.1 Manifest Destiny.jpg,"VIDEO: Stills, ""Manifest Destiny, Go West Young Man"" etc",00:00.000,00:00.000,00:00.000,auto-continue,,PG 88
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/_C&R Matte FINAL.png,_C&R Matte FINAL.png,00:00.000,00:00.000,00:00.000,auto-continue,,
, _C&R Matte FINAL.png,FADE IN: Matte,00:00.000,00:03.000,00:00.000,auto-continue,,
,"AI.1 VIDEO: Stills, ""Manifest Destiny, Go West Young Man"" etc",FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
287,,Crossfade to It’s because they can’t take the prophecy,00:00.000,00:01.000,00:00.000,,,
,,It’s because they can’t take the prophecy,00:00.000,00:00.000,00:00.000,,,
, To give them an American bullet to retaliate,fade and stop To give them an American bullet to retaliate,00:00.000,00:01.000,00:00.000,,,
, It’s because they can’t take the prophecy,fade It’s because they can’t take the prophecy,00:00.000,00:01.000,00:00.000,,,
288,,Crossfade to The people come day after day,00:00.000,00:01.000,00:00.000,,,
,,The people come day after day,00:00.000,00:00.000,00:00.000,,,
, It’s because they can’t take the prophecy,fade and stop It’s because they can’t take the prophecy,00:00.000,00:01.000,00:00.000,,,
, The people come day after day,fade The people come day after day,00:00.000,00:01.000,00:00.000,,,
, The people come day after day,fade and stop The people come day after day,00:00.000,00:01.000,00:00.000,,,
289,,Crossfade to Migra! I don’t care if they take me,00:00.000,00:01.000,00:00.000,,,
,,Migra! I don’t care if they take me,00:00.000,00:00.000,00:00.000,,,
, Migra! I don’t care if they take me,fade Migra! I don’t care if they take me,00:00.000,00:01.000,00:00.000,,,
290,,Crossfade to I’ll be back with more strength to organize,00:00.000,00:01.000,00:00.000,,,
,,I’ll be back with more strength to organize,00:00.000,00:00.000,00:00.000,,,
, Migra! I don’t care if they take me,fade and stop Migra! I don’t care if they take me,00:00.000,00:01.000,00:00.000,,,
, I’ll be back with more strength to organize,fade I’ll be back with more strength to organize,00:00.000,00:01.000,00:00.000,,,
291,,"Crossfade to ""Migra! Like in China, they build a wall""",00:00.000,00:01.000,00:00.000,,,
,,"Migra! Like in China, they build a wall",00:00.000,00:00.000,00:00.000,,,
, I’ll be back with more strength to organize,fade and stop I’ll be back with more strength to organize,00:00.000,00:01.000,00:00.000,,,
," ""Migra! Like in China, they build a wall""","fade ""Migra! Like in China, they build a wall""",00:00.000,00:01.000,00:00.000,,,
292,,"Crossfade to ""To evade the Mexican, nightmare of the Texan""",00:00.000,00:01.000,00:00.000,,,
,,"To evade the Mexican, nightmare of the Texan",00:00.000,00:00.000,00:00.000,,,
," ""Migra! Like in China, they build a wall""","fade and stop ""Migra! Like in China, they build a wall""",00:00.000,00:01.000,00:00.000,,,
," ""To evade the Mexican, nightmare of the Texan""","fade ""To evade the Mexican, nightmare of the Texan""",00:00.000,00:01.000,00:00.000,,,
293,,Crossfade to If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
,,If you don’t have anybody to immigrate you,00:00.000,00:00.000,00:00.000,,,
," ""To evade the Mexican, nightmare of the Texan""","fade and stop ""To evade the Mexican, nightmare of the Texan""",00:00.000,00:01.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
294,,"Crossfade to ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"Those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade and stop If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
," ""Those easy, easy go""","fade ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
295,,Crossfade to Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
,,Let’s quickly call the witnesses,00:00.000,00:00.000,00:00.000,,,
," ""Those easy, easy go""","fade and stop ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, Let’s quickly call the witnesses,fade Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
296,,"Crossfade to ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"That those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, Let’s quickly call the witnesses,fade and stop Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
," ""That those easy, easy go""","fade ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
297,,Crossfade to If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
,,If you don’t have anybody to immigrate you,00:00.000,00:00.000,00:00.000,,,
," ""That those easy, easy go""","fade and stop ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
298,,"Crossfade to ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"That those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade and stop If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
," ""That those easy, easy go""","fade ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
299,,Crossfade to Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
,,Let’s quickly call the witnesses,00:00.000,00:00.000,00:00.000,,,
," ""That those easy, easy go""","fade and stop ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, Let’s quickly call the witnesses,fade Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
300,,"Crossfade to ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"Those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, Let’s quickly call the witnesses,fade and stop Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
," ""Those easy, easy go""","fade ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
AI.2,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AI.2 Sweatshop.jpg,"VIDEO: Stills, Immigrants Doing Jobs Others Won't Do",00:00.000,00:00.000,00:00.000,auto-continue,,PG 90
,"AI.1 VIDEO: Stills, ""Manifest Destiny, Go West Young Man"" etc",FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
,"AI.2 VIDEO: Stills, Immigrants Doing Jobs Others Won't Do",FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
301,,Crossfade to If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
,,If you don’t have anybody to immigrate you,00:00.000,00:00.000,00:00.000,,,
," ""Those easy, easy go""","fade and stop ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
302,,"Crossfade to ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"Those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade and stop If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
," ""Those easy, easy go""","fade ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
303,,Crossfade to Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
,,Let’s quickly call the witnesses,00:00.000,00:00.000,00:00.000,,,
," ""Those easy, easy go""","fade and stop ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, Let’s quickly call the witnesses,fade Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
304,,"Crossfade to ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"That those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, Let’s quickly call the witnesses,fade and stop Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
," ""That those easy, easy go""","fade ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
305,,Crossfade to If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
,,If you don’t have anybody to immigrate you,00:00.000,00:00.000,00:00.000,,,
," ""That those easy, easy go""","fade and stop ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
306,,"Crossfade to ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"Those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, If you don’t have anybody to immigrate you,fade and stop If you don’t have anybody to immigrate you,00:00.000,00:01.000,00:00.000,,,
," ""Those easy, easy go""","fade ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
307,,Crossfade to Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
,,Let’s quickly call the witnesses,00:00.000,00:00.000,00:00.000,,,
," ""Those easy, easy go""","fade and stop ""Those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
, Let’s quickly call the witnesses,fade Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
308,,"Crossfade to ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,"That those easy, easy go",00:00.000,00:00.000,00:00.000,,,
, Let’s quickly call the witnesses,fade and stop Let’s quickly call the witnesses,00:00.000,00:01.000,00:00.000,,,
," ""That those easy, easy go""","fade ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/91/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
," ""That those easy, easy go""","fade and stop ""That those easy, easy go""",00:00.000,00:01.000,00:00.000,,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/unmute/doc,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/doc #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
AI.3,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/F.5 Workers in Pesticide Cloud.jpg,VIDEO: Farm Workers Getting Sprayed With Pesticides,00:00.000,00:00.000,00:00.000,auto-continue,,PG 91
,"AI.2 VIDEO: Stills, Immigrants Doing Jobs Others Won't Do",FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
,AI.3 VIDEO: Farm Workers Getting Sprayed With Pesticides,FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
AJ,"/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/-AJ_Helicopter Bell Jet Ranger: Approach, Land, Idle, Take Off.aiff","SFX: Helicopter Fly By, Spraying Pesticide",00:00.000,01:51.040,00:00.000,auto-continue,,PG 91
AJ.1,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AJ McFarland Sign.jpg,"VIDEO: Helicopter, Sign ""McFarland""",00:00.000,00:00.000,00:00.000,auto-continue,,
,AI.3 VIDEO: Farm Workers Getting Sprayed With Pesticides,FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
,"AJ.1 VIDEO: Helicopter, Sign ""McFarland""",FADE IN: Current,00:00.000,00:03.000,00:00.000,auto-continue,,
,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/audio/-AG_sprayingOffStage.wav,"SFX: Spraying Sound, Offstage",00:01.000,00:23.619,00:00.000,auto-continue,,PG 86
,"AJ SFX: Helicopter Fly By, Spraying Pesticide","fade SFX: Helicopter Fly By, Spraying Pesticide",00:08.000,00:06.000,00:06.000,auto-follow,,
,"AJ SFX: Helicopter Fly By, Spraying Pesticide","fade SFX: Helicopter Fly By, Spraying Pesticide",00:00.000,00:06.000,00:06.000,auto-follow,,
,"AJ SFX: Helicopter Fly By, Spraying Pesticide","fade and stop SFX: Helicopter Fly By, Spraying Pesticide",00:00.000,00:06.000,00:00.000,auto-continue,,
,"AJ.1 VIDEO: Helicopter, Sign ""McFarland""","fade and stop VIDEO: Helicopter, Sign ""McFarland""",00:00.000,00:03.000,00:00.000,,,
,,/eos/cue/91.1/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/92/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/doc #v#,00:00.000,00:00.500,00:00.500,auto-follow,,
,,/mute/doc,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/93/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
AK,/Users/harpo/Desktop/Cesar and Rubin/Audio & Video/Cesar and Ruben Qlab Oct-2011/video/AK Earlimart.jpg,"VIDEO: Sign, ""Earlimart, California""",00:00.000,00:00.000,00:00.000,auto-continue,,PG 93
,"AJ.1 VIDEO: Helicopter, Sign ""McFarland""",FADE OUT: Previous,00:00.000,00:03.000,00:00.000,auto-continue,,
,"AK VIDEO: Sign, ""Earlimart, California""",FADE IN: Current,00:00.000,00:03.000,00:00.000,,,
,,/eos/cue/94/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/95/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
AK.1,"AK VIDEO: Sign, ""Earlimart, California""",FADE OUT: Earlimart Sign,00:00.000,00:10.000,00:00.000,auto-continue,,PG 94
, _C&R Matte FINAL.png,FADE OUT: Matte,00:00.000,00:01.000,00:00.000,,,
,,/eos/cue/96/fire,00:00.000,00:00.000,00:00.000,,,
,,/eos/cue/97/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/ruben,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/ruben #v#,00:00.000,00:00.500,00:00.000,,,
,,/eos/cue/97.1/fire,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/unmute/band,00:00.000,00:00.000,00:00.000,auto-continue,,
,,/mix/band #v#,00:00.000,00:00.500,00:00.000,auto-continue,,
,,/mix/fx #v#,00:00.000,00:00.500,00:00.000,,,
309,,Crossfade to Life is a track of successes and failures,00:00.000,00:01.000,00:00.000,,,
,,Life is a track of successes and failures,00:00.000,00:00.000,00:00.000,,,
, Life is a track of successes and failures,fade Life is a track of successes and failures,00:00.000,00:01.000,00:00.000,,,
310,,Crossfade to Shaped by bits of love and pain,00:00.000,00:01.000,00:00.000,,,
,,Shaped by bits of love and pain,00:00.000,00:00.000,00:00.000,,,
, Life is a track of successes and failures,fade and stop Life is a track of successes and failures,00:00.000,00:01.000,00:00.000,,,
, Shaped by bits of love and pain,fade Shaped by bits of love and pain,00:00.000,00:01.000,00:00.000,,,
311,,Crossfade to Time is a rosary,00:00.000,00:01.000,00:00.000,,,
,,Time is a rosary,00:00.000,00:00.000,00:00.000,,,
, Shaped by bits of love and pain,fade and stop Shaped by bits of love and pain,00:00.000,00:01.000,00:00.000,,,
, Time is a rosary,fade Time is a rosary,00:00.000,00:01.000,00:00.000,,,
312,,"Crossfade to ""Its beads, the memories""",00:00.000,00:01.000,00:00.000,,,
,,"Its beads, the memories",00:00.000,00:00.000,00:00.000,,,
, Time is a rosary,fade and stop Time is a rosary,00:00.000,00:01.000,00:00.000,,,
," ""Its beads, the memories""","fade ""Its beads, the memories""",00:00.000,00:01.000,00:00.000,,,
313,,"Crossfade to ""Garden of feelings, from what was lived""",00:00.000,00:01.000,00:00.000,,,
,,"Garden of feelings, from what was lived",00:00.000,00:00.000,00:00.000,,,
," ""Its beads, the memories""","fade and stop ""Its beads, the memories""",00:00.000,00:01.000,00:00.000,,,
," ""Garden of feelings, from what was lived""","fade ""Garden of feelings, from what was lived""",00:00.000,00:01.000,00:00.000,,,
314,,Crossfade to There is a time for laughing,00:00.000,00:01.000,00:00.000,,,
,,There is a time for laughing,00:00.000,00:00.000,00:00.000,,,
," ""Garden of feelings, from what was lived""","fade and stop ""Garden of feelings, from what was lived""",00:00.000,00:01.000,00:00.000,,,
, There is a time for laughing,fade There is a time for laughing,00:00.000,00:01.000,00:00.000,,,
315,,Crossfade to And other time to cry,00:00.000,00:01.000,00:00.000,,,
,,And other time to cry,00:00.000,00:00.000,00:00.000,,,
, There is a time for laughing,fade and stop There is a time for laughing,00:00.000,00:01.000,00:00.000,,,
, And other time to cry,fade And other time to cry,00:00.000,00:01.000,00:00.000,,,
316,,Crossfade to A time to leave,00:00.000,00:01.000,00:00.000,,,
,,A time to leave,00:00.000,00:00.000,00:00.000,,,
, And other time to cry,fade and stop And other time to cry,00:00.000,00:01.000,00:00.000,,,
, A time to leave,fade A time to leave,00:00.000,00:01.000,00:00.000,,,
317,,Crossfade to And another one to come back,00:00.000,00:01.000,00:00.000,,,
,,And another one to come back,00:00.000,00:00.000,00:00.000,,,
, A time to leave,fade and stop A time to leave,00:00.000,00:01.000,00:00.000,,,
, And another one to come back,fade And another one to come back,00:00.000,00:01.000,00:00.000,,,
318,,Crossfade to There is a time to live,00:00.000,00:01.000,00:00.000,,,
,,There is a time to live,00:00.000,00:00.000,00:00.000,,,
, And another one to come back,fade and stop And another one to come back,00:00.000,00:01.000,00:00.000,,,
, There is a time to live,fade There is a time to live,00:00.000,00:01.000,00:00.000,,,
319,,Crossfade to And another one to finish,00:00.000,00:01.000,00:00.000,,,
,,And another one to finish,00:00.000,00:00.000,00:00.000,,,
, There is a time to live,fade and stop There is a time to live,00:00.000,00:01.000,00:00.000,,,
, And another one to finish,fade And another one to finish,00:00.000,00:01.000,00:00.000,,,
320,,Crossfade to There’s a time to die,00:00.000,00:01.000,00:00.000,,,
,,There’s a time to die,00:00.000,00:00.000,00:00.000,,,
